"","Conglomerado","Anio","Estado","Municipio","Tipo_Epifita","Presencia_Troncos","Presencia_Ramas"
"7326",71842,2013,"Oaxaca","San Francisco Telixtlahuaca","Bromeliaceas","Muy Abundante > 40 %","Muy Abundante > 40 %"
"7327",71842,2013,"Oaxaca","San Francisco Telixtlahuaca","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7328",71842,2013,"Oaxaca","San Francisco Telixtlahuaca","Helechos","Escasa < 15%","Escasa < 15%"
"7329",71842,2013,"Oaxaca","San Francisco Telixtlahuaca","Musgos","Muy Abundante > 40 %","Abundante 15 - 40 %"
"7330",71842,2013,"Oaxaca","San Francisco Telixtlahuaca","Orquideas","Escasa < 15%","Escasa < 15%"
"7331",71847,2013,"Oaxaca","Santa Ana Yareni","Musgos","Escasa < 15%","Escasa < 15%"
"7332",71847,2013,"Oaxaca","Santa Ana Yareni","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"7333",71847,2013,"Oaxaca","Santa Ana Yareni","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"7334",71857,2013,"Oaxaca","San Cristobal Lachirioag","Orquideas","Escasa < 15%","Nula presencia"
"7335",71857,2013,"Oaxaca","San Cristobal Lachirioag","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"7336",71857,2013,"Oaxaca","San Cristobal Lachirioag","Cactaceas","Escasa < 15%","Escasa < 15%"
"7337",71857,2013,"Oaxaca","San Cristobal Lachirioag","Helechos","Escasa < 15%","Nula presencia"
"7338",71857,2013,"Oaxaca","San Cristobal Lachirioag","Musgos","Abundante 15 - 40 %","Escasa < 15%"
"7339",71857,2013,"Oaxaca","San Cristobal Lachirioag","Liquenes","Abundante 15 - 40 %","Escasa < 15%"
"7340",71862,2013,"Oaxaca","Santiago Choapam","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7341",71862,2013,"Oaxaca","Santiago Choapam","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7342",71862,2013,"Oaxaca","Santiago Choapam","Orquideas","Escasa < 15%","Escasa < 15%"
"7343",71862,2013,"Oaxaca","Santiago Choapam","Helechos","Escasa < 15%","Escasa < 15%"
"7344",71862,2013,"Oaxaca","Santiago Choapam","Otras","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7345",71862,2013,"Oaxaca","Santiago Choapam","Bromeliaceas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7346",71872,2013,"Oaxaca","San Juan Cotzocon","Helechos","Escasa < 15%","Escasa < 15%"
"7347",71872,2013,"Oaxaca","San Juan Cotzocon","Musgos","Escasa < 15%","Escasa < 15%"
"7348",71872,2013,"Oaxaca","San Juan Cotzocon","Bromeliaceas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7349",71872,2013,"Oaxaca","San Juan Cotzocon","Orquideas","Escasa < 15%","Escasa < 15%"
"7350",71872,2013,"Oaxaca","San Juan Cotzocon","Otras","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7351",71872,2013,"Oaxaca","San Juan Cotzocon","Liquenes","Escasa < 15%","Escasa < 15%"
"7352",71872,2013,"Oaxaca","San Juan Cotzocon","Cactaceas","Escasa < 15%","Escasa < 15%"
"7353",71892,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Otras","Escasa < 15%","Escasa < 15%"
"7354",71892,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Bromeliaceas","Escasa < 15%","Nula presencia"
"7355",71892,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Orquideas","Escasa < 15%","Nula presencia"
"7356",71892,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Liquenes","Escasa < 15%","Escasa < 15%"
"7357",71892,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Musgos","Escasa < 15%","Escasa < 15%"
"7358",71902,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"7359",71902,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"7360",71902,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Otras","Escasa < 15%","Escasa < 15%"
"7361",71902,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Cactaceas","Escasa < 15%","Escasa < 15%"
"7362",71902,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Helechos","Escasa < 15%","Escasa < 15%"
"7363",71902,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"7364",72027,2013,"Oaxaca","San Martin Peras","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"7365",72027,2013,"Oaxaca","San Martin Peras","Orquideas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7366",72027,2013,"Oaxaca","San Martin Peras","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"7367",72027,2013,"Oaxaca","San Martin Peras","Bromeliaceas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7368",72032,2013,"Oaxaca","Santos Reyes Tepejillo","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"7369",72032,2013,"Oaxaca","Santos Reyes Tepejillo","Orquideas","Muy Abundante > 40 %","Muy Abundante > 40 %"
"7370",72032,2013,"Oaxaca","Santos Reyes Tepejillo","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"7371",72032,2013,"Oaxaca","Santos Reyes Tepejillo","Bromeliaceas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7372",72037,2013,"Oaxaca","San Juan Ðumi","Bromeliaceas","Escasa < 15%","Nula presencia"
"7373",72037,2013,"Oaxaca","San Juan Ðumi","Helechos","Escasa < 15%","Nula presencia"
"7374",72037,2013,"Oaxaca","San Juan Ðumi","Musgos","Escasa < 15%","Escasa < 15%"
"7375",72037,2013,"Oaxaca","San Juan Ðumi","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7376",72072,2013,"Oaxaca","Santo Domingo Roayaga","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7377",72072,2013,"Oaxaca","Santo Domingo Roayaga","Helechos","Escasa < 15%","Escasa < 15%"
"7378",72072,2013,"Oaxaca","Santo Domingo Roayaga","Otras","Escasa < 15%","Escasa < 15%"
"7379",72072,2013,"Oaxaca","Santo Domingo Roayaga","Bromeliaceas","Abundante 15 - 40 %","Escasa < 15%"
"7380",72072,2013,"Oaxaca","Santo Domingo Roayaga","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7381",72072,2013,"Oaxaca","Santo Domingo Roayaga","Orquideas","Escasa < 15%","Escasa < 15%"
"7382",72077,2013,"Oaxaca","Santiago Choapam","Helechos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7383",72077,2013,"Oaxaca","Santiago Choapam","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7384",72077,2013,"Oaxaca","Santiago Choapam","Orquideas","Escasa < 15%","Escasa < 15%"
"7385",72077,2013,"Oaxaca","Santiago Choapam","Otras","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7386",72077,2013,"Oaxaca","Santiago Choapam","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7387",72077,2013,"Oaxaca","Santiago Choapam","Bromeliaceas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7388",72077,2013,"Oaxaca","Santiago Choapam","Cactaceas","Escasa < 15%","Escasa < 15%"
"7389",72097,2013,"Oaxaca","Matias Romero","Otras","Muy Abundante > 40 %","Nula presencia"
"7390",72102,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Musgos","Escasa < 15%","Escasa < 15%"
"7391",72102,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Orquideas","Escasa < 15%","Escasa < 15%"
"7392",72102,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"7393",72102,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Liquenes","Escasa < 15%","Escasa < 15%"
"7394",72107,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Orquideas","Escasa < 15%","Nula presencia"
"7395",72107,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Otras","Escasa < 15%","Escasa < 15%"
"7396",72107,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Musgos","Escasa < 15%","Escasa < 15%"
"7397",72107,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Helechos","Escasa < 15%","Nula presencia"
"7398",72251,2013,"Oaxaca","Heroica Ciudad de Tlaxiaco","Helechos","Escasa < 15%","Nula presencia"
"7399",72251,2013,"Oaxaca","Heroica Ciudad de Tlaxiaco","Liquenes","Abundante 15 - 40 %","Nula presencia"
"7400",72251,2013,"Oaxaca","Heroica Ciudad de Tlaxiaco","Musgos","Abundante 15 - 40 %","Nula presencia"
"7401",72251,2013,"Oaxaca","Heroica Ciudad de Tlaxiaco","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"7402",72256,2013,"Oaxaca","San Pedro Tidaá","Helechos","Abundante 15 - 40 %","Escasa < 15%"
"7403",72256,2013,"Oaxaca","San Pedro Tidaá","Musgos","Muy Abundante > 40 %","Escasa < 15%"
"7404",72256,2013,"Oaxaca","San Pedro Tidaá","Bromeliaceas","Muy Abundante > 40 %","Abundante 15 - 40 %"
"7405",72256,2013,"Oaxaca","San Pedro Tidaá","Liquenes","Muy Abundante > 40 %","Abundante 15 - 40 %"
"7406",72256,2013,"Oaxaca","San Pedro Tidaá","Otras","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7407",72271,2013,"Oaxaca","Teococuilco de Marcos Perez","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7408",72271,2013,"Oaxaca","Teococuilco de Marcos Perez","Helechos","Escasa < 15%","Escasa < 15%"
"7409",72271,2013,"Oaxaca","Teococuilco de Marcos Perez","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"7410",72271,2013,"Oaxaca","Teococuilco de Marcos Perez","Bromeliaceas","Abundante 15 - 40 %","Escasa < 15%"
"7411",72281,2013,"Oaxaca","San Andres Solaga","Orquideas","Escasa < 15%","Nula presencia"
"7412",72281,2013,"Oaxaca","San Andres Solaga","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"7413",72281,2013,"Oaxaca","San Andres Solaga","Musgos","Abundante 15 - 40 %","Escasa < 15%"
"7414",72281,2013,"Oaxaca","San Andres Solaga","Helechos","Escasa < 15%","Escasa < 15%"
"7415",72281,2013,"Oaxaca","San Andres Solaga","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7416",72291,2013,"Oaxaca","San Juan Cotzocon","Otras","Escasa < 15%","Escasa < 15%"
"7417",72291,2013,"Oaxaca","San Juan Cotzocon","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"7418",72291,2013,"Oaxaca","San Juan Cotzocon","Liquenes","Escasa < 15%","Escasa < 15%"
"7419",72291,2013,"Oaxaca","San Juan Cotzocon","Musgos","Escasa < 15%","Escasa < 15%"
"7420",72316,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Liquenes","Escasa < 15%","Escasa < 15%"
"7421",72316,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Orquideas","Escasa < 15%","Escasa < 15%"
"7422",72316,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Musgos","Escasa < 15%","Nula presencia"
"7423",72321,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Cactaceas","Escasa < 15%","Nula presencia"
"7424",72321,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Otras","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7425",72321,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7426",72321,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Orquideas","Escasa < 15%","Escasa < 15%"
"7427",72321,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"7428",72321,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"7429",72321,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Helechos","Escasa < 15%","Escasa < 15%"
"7430",72326,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"7431",72326,2013,"Veracruz de Ignacio de la Llave","Uxpanapa","Helechos","Abundante 15 - 40 %","Abundante 15 - 40 %"
